,city,lat,lon,population
23571,Jussara,-11.0469,-41.9689,15841.0
23577,Barrocas,-11.5289,-39.0778,15770.0
23585,Ibateguara,-8.9728,-35.9389,15840.0
23586,Itaquitinga,-7.6678,-35.1019,15692.0
23589,Jataúba,-7.99,-36.4958,15819.0
23603,Biritinga,-11.6169,-38.8,15799.0
23614,Lagoa Real,-14.035,-42.1419,15801.0
23629,Pereiro,-6.045,-38.4608,15757.0
23640,Itajibá,-14.2839,-39.8428,15767.0
23644,Acajutiba,-11.6619,-38.0169,15717.0
23647,Guasca,4.8658,-73.8772,15727.0
23648,Abadiânia,-16.2039,-48.7069,15757.0
23650,Santa Cecília,-26.9608,-50.4269,15757.0
23655,Crixás,-14.5489,-49.9689,15760.0
23656,Saboeiro,-6.5419,-39.9069,15752.0
23658,Restinga Sêca,-29.8128,-53.375,15744.0
23669,Iguatemi,-23.68,-54.5608,15738.0
23672,Morretes,-25.4769,-48.8339,15718.0
23702,Poté,-17.8069,-41.7858,15667.0
23714,Lagoa dos Gatos,-8.6578,-35.9,15615.0
23722,Sertanópolis,-23.0589,-51.0358,15638.0
23738,Rio do Antônio,-14.4108,-42.0758,15628.0
23745,Passa Quatro,-22.39,-44.9669,15582.0
23763,Loncoche,-39.3669,-72.6308,15590.0
23774,Ipuã,-20.4381,-48.0122,15567.0
23776,Borborema,-21.62,-49.0739,15569.0
23785,Bonito,-1.3628,-47.3069,15563.0
23789,São João Evangelista,-18.5478,-42.7628,15553.0
23808,Ipecaetá,-12.3,-39.3078,15521.0
23816,Mujuí dos Campos,-2.6847,-54.6403,15548.0
23821,Alvarães,-3.2,-64.8333,15545.0
23852,Panorama,-21.3564,-51.86,15458.0
23853,Passo de Camarajibe,-9.2378,-35.4928,15419.0
23862,Piquet Carneiro,-5.8039,-39.4178,15467.0
23868,Salinas da Margarida,-12.8708,-38.7639,15385.0
23881,Campanha,-21.8389,-45.3997,15433.0
23889,Salitre,-7.2839,-40.4606,15453.0
23893,Taperoá,-7.2064,-36.8236,15441.0
23894,Itapiranga,-27.1689,-53.7119,15409.0
23906,Coremas,-7.0139,-37.9458,15409.0
23919,Sabinópolis,-18.6658,-43.0839,15416.0
23926,Schroeder,-26.4128,-49.0728,15316.0
23929,Jacaraci,-14.85,-42.4328,15409.0
23932,Landázuri,6.2181,-73.8114,15395.0
23936,Villa del Rosario,-31.5833,-63.5333,15394.0
23939,Nova Resende,-21.1258,-46.42,15374.0
23940,Barro Alto,-11.7608,-41.9119,15377.0
23944,Vila Bela da Santíssima Trindade,-15.0078,-59.9508,15406.0
23949,Sananduva,-27.95,-51.8069,15373.0
23966,Serra Preta,-12.16,-39.3319,15351.0
23974,Saloá,-8.9758,-36.6878,15309.0
23993,Eldorado,-24.52,-48.1081,15339.0
23995,Raposos,-19.9669,-43.8039,15342.0
24003,Junín,-11.15,-75.9833,15320.0
24008,Villa Paranacito,-33.7,-58.6833,15321.0
24019,Capinópolis,-18.6819,-49.57,15290.0
24026,Ibipitanga,-12.8819,-42.4858,15296.0
24028,Santa Luzia,-6.8719,-36.9189,15278.0
24044,Ribeiro do Amparo,-11.0469,-38.4328,15269.0
24053,Uiraúna,-6.5178,-38.4119,15228.0
24056,Támesis,5.6647,-75.7144,15218.0
24062,Fray Luis A. Beltrán,-32.7833,-60.7333,15176.0
24064,La Apartada,8.05,-75.3356,15204.0
24065,Espumoso,-28.725,-52.85,15240.0
24067,São Lourenço da Serra,-23.8528,-46.9428,15177.0
24080,Brejões,-13.1039,-39.7958,15214.0
24082,São Félix,-12.605,-38.9719,15091.0
24083,Terra Rica,-22.7089,-52.6169,15221.0
24089,Teolândia,-13.6019,-39.4908,15178.0
24092,Santa Adélia,-21.2428,-48.8039,15178.0
24098,Tupi Paulista,-21.3808,-51.5708,15153.0
24100,Tartarugalzinho,1.5058,-50.9119,15212.0
24105,Itajobi,-21.3178,-49.0539,15177.0
24111,Alvinópolis,-20.1069,-43.0489,15169.0
24123,Mata Roma,-3.625,-43.1108,15150.0
24137,Barra de Santa Rosa,-6.72,-36.0608,15145.0
24157,Bela Vista do Paraíso,-22.9969,-51.1908,15079.0
24164,Canutama,-6.5339,-64.3828,15130.0
24165,Porteiras,-7.535,-39.1178,15061.0
24175,Natividade do Carangola,-21.0419,-41.9728,15082.0
24177,Fortuna,-5.7328,-44.1578,15098.0
24179,Santa Brígida,-9.7358,-38.1258,15100.0
24190,Teixeira,-7.2228,-37.2539,14974.0
24193,Punata,-17.5469,-65.8367,14742.0
24199,Jiquiriçá,-13.2569,-39.5719,15033.0
24205,Triunfo,-7.8378,-38.1019,15006.0
24221,Chépica,-34.7333,-71.2833,15037.0
24229,Taguatinga,-12.4061,-46.4339,15051.0
24234,Obando,4.5761,-75.9731,14980.0
24241,Itaú de Minas,-20.7389,-46.7519,14945.0
24246,Grão Mogol,-16.5589,-42.89,15024.0
24248,Quixelô,-6.2539,-39.2019,15000.0
24267,Chaguaramas,9.3385,-66.2525,15000.0
24280,Auriflama,-20.6858,-50.555,14961.0
24283,Candói,-25.6628,-52.1258,14983.0
24284,Iporã,-24.0028,-53.7039,14981.0
24287,Coribe,-13.8289,-44.4539,14976.0
24296,Botelhos,-21.6424,-46.3937,14920.0
24300,Assaí,-23.3728,-50.8408,14954.0
24306,Joaíma,-16.6539,-41.0308,14941.0
24310,Nobres,-14.72,-56.3278,14938.0
24312,Sumidouro,-22.05,-42.675,14900.0
24314,Presidente Getúlio,-27.0508,-49.6228,14887.0
24344,Areado,-21.3589,-46.1458,14851.0
24349,Mascote,-15.5628,-39.3028,14877.0
24361,Bom Jesus do Galho,-19.8289,-42.3158,14862.0
24385,Inhuma,-6.6678,-41.7078,14845.0
24391,Cambuci,-21.575,-41.9108,14827.0
24393,Bom Lugar,-4.22,-45.0389,14818.0
24394,Pouso Redondo,-27.2578,-49.9339,14810.0
24396,Dionísio Cerqueira,-26.255,-53.64,14811.0
24412,Brasil Novo,-3.2619,-52.6678,14834.0
24414,Fortim,-4.45,-37.7833,14817.0
24429,Nova Timboteua,-1.2058,-47.3858,14791.0
24430,Cândido de Abreu,-24.5669,-51.3328,14809.0
24445,Andorinha,-10.345,-39.8328,14791.0
24447,Buritirama,-5.5928,-47.0178,14784.0
24448,Presidente Dutra,-11.2958,-41.9869,14712.0
24458,Saint Joseph,10.65,-61.4167,14376.0
24460,Garuva,-26.0269,-48.855,14761.0
24485,San Ramón,-11.1247,-75.3569,14708.0
24487,Vargem da Roça,-11.6069,-40.1369,14729.0
24501,Soledade,-7.0569,-36.3628,14714.0
24505,Água Clara,-20.45,-52.8667,14734.0
24506,Angical,-12.0069,-44.6939,14724.0
24526,Massaranduba,-26.6108,-49.0078,14674.0
24531,Bombinhas,-27.1378,-48.5169,14293.0
24532,Carmen de Areco,-34.3833,-59.8167,14692.0
24536,Candiba,-14.4108,-42.8669,14667.0
24555,Cafelândia,-24.6178,-53.32,14662.0
24560,Condoto,5.0917,-76.65,14660.0
24572,Bicas,-21.725,-43.0589,14554.0
24583,Ipauçu,-23.0569,-49.6267,14579.0
24592,Jurema,-8.7178,-36.1358,14541.0
24597,Anapoima,4.5503,-74.5361,14519.0
24604,Tavares,-7.6358,-37.8778,14568.0
24613,Cruzília,-21.8389,-44.8078,14591.0
24615,Candeias,-20.7669,-45.2758,14595.0
24621,Villa Yapacaní,-17.4028,-63.885,14589.0
24626,Río Branco,-32.5969,-53.385,14604.0
24628,Boninal,-12.7019,-41.8278,14585.0
24629,Tapejara,-23.7328,-52.8728,14598.0
24637,Boa Nova,-14.3628,-40.2078,14577.0
24640,Apuiarés,-3.9489,-39.4319,14565.0
24644,Santa Branca,-23.3969,-45.8839,14534.0
24658,Boa Esperança do Sul,-21.9925,-48.3908,14546.0
24666,Tijucas do Sul,-25.9278,-49.1989,14537.0
24674,Poço das Trincheiras,-9.3128,-37.2858,14493.0
24677,Barra do Mendes,-11.81,-42.0589,14526.0
24678,Água Boa,-17.9958,-42.3889,14524.0
24680,Paulino Neves,-2.7189,-42.5328,14519.0
24683,Guiratinga,-16.3489,-53.7578,14525.0
24688,Sopetrán,6.5017,-75.7433,14453.0
24689,Pinhalzinho,-22.78,-46.57,14423.0
24692,Barroquinha,-3.0189,-41.1369,14476.0
24697,Uibaí,-11.3369,-42.1328,14483.0
24699,San Juan,10.65,-61.45,13797.0
24700,Alausí,-2.19,-78.85,14294.0
24701,Alterosa,-21.219,-46.1869,14497.0
24706,Ceres,-29.8833,-61.95,14499.0
24713,Pé de Serra,-11.8339,-39.6128,14471.0
24715,Manoel Vitorino,-14.145,-40.2428,14488.0
24749,Graça,-4.0458,-40.7528,14407.0
24756,Alagoinha,-6.95,-35.545,14284.0
24761,Brazópolis,-22.4739,-45.6078,14410.0
24774,Muqui,-20.9519,-41.3458,14396.0
24782,Ascensión,-15.6996,-63.08,14429.0
24783,Tururu,-3.5808,-39.4369,14408.0
24788,Igrapiúna,-13.8258,-39.1419,14395.0
24793,Santa Maria do Suaçuí,-18.19,-42.4139,14395.0
24796,Itinga,-16.6128,-41.765,14407.0
24805,Cotegipe,-12.0278,-44.2578,14403.0
24806,Peumo,-34.4,-71.1667,14313.0
24817,San Cristóbal,-30.3105,-61.2372,14389.0
24820,Dom Feliciano,-30.7039,-52.1078,14380.0
24836,Jacaraú,-6.6119,-35.2928,14316.0
24869,Tenerife,9.8989,-74.8589,14320.0
24870,Serafina Corêa,-28.7119,-51.935,14253.0
24872,Coronel Bogado,-27.17,-56.25,14297.0
24879,Mirandiba,-8.1189,-38.7278,14308.0
24883,Cristópolis,-12.2339,-44.4208,14302.0
24891,Tarumirim,-19.2808,-42.0069,14293.0
24892,Marechal Floriano,-20.4128,-40.6828,14262.0
24893,Frei Miguelinho,-7.9408,-35.9106,14293.0
24895,Orizona,-17.0308,-48.2958,14300.0
24896,Santo Antônio dos Lopes,-4.8689,-44.36,14288.0
24897,Nova Olinda,-7.0919,-39.6808,14256.0
24911,Vinto,-17.3972,-66.3136,14180.0
24919,Itanhandu,-22.2958,-44.935,14175.0
24920,Entre Rios de Minas,-20.6708,-44.0658,14242.0
24926,Juan de Acosta,10.8286,-75.035,14184.0
24938,Tarumã,-22.7469,-50.5769,14205.0
24954,Boa Esperança,-18.54,-40.2958,14199.0
24955,Brasilândia,-17.01,-46.0089,14226.0
24965,Campos Altos,-19.6958,-46.1708,14206.0
24966,Nilo Peçanha,-13.5989,-39.1069,14188.0
24969,Mirinzal,-2.065,-44.7839,14218.0
24970,Capitão Enéas,-16.3239,-43.7108,14206.0
24981,Rebouças,-25.6208,-50.6928,14176.0
24983,Piquete,-22.6136,-45.1761,14123.0
24985,Papagaios,-19.4489,-44.7478,14175.0
24986,Baianópolis,-12.3058,-44.535,14195.0
24993,Simões,-7.5989,-40.8178,14180.0
24994,Titiribí,6.0625,-75.7936,14092.0
24998,Pedro Velho,-6.4389,-35.2208,14114.0
24999,Rio Piracicaba,-19.9289,-43.1739,14149.0
25001,Puerto Deseado,-47.75,-65.9167,14183.0
25008,Mucambo,-3.9089,-40.7469,14102.0
25018,Nioaque,-21.135,-55.83,14167.0
25019,Ipiranga,-25.0239,-50.5839,14150.0
25049,Añatuya,-28.4667,-62.8333,14133.0
25057,Felixlândia,-18.7578,-44.8989,14121.0
25067,Maria da Fé,-22.3078,-45.375,14056.0
25068,Gurinhém,-7.1239,-35.4239,14117.0
25077,Astolfo Dutra,-21.315,-42.8619,14030.0
25079,Patrocínio Paulista,-20.6394,-47.2817,14093.0
25081,Rio Azul,-25.7328,-50.7958,14093.0
25087,Alvorada D’Oeste,-11.3417,-62.2861,14106.0
25088,Italva,-21.4208,-41.6908,14063.0
25090,Lomas de Sargentillo,-1.8833,-80.0833,13775.0
25091,Xexéu,-8.8019,-35.6269,14093.0
25094,Aracatu,-14.4278,-41.4619,14089.0
25124,Río de Oro,8.2917,-73.3872,14041.0
25125,El Carmen de Atrato,5.8983,-76.1431,14049.0
25135,Córdoba,0.8533,-77.5178,14006.0
25140,Itaguaçu,-19.8019,-40.8558,14023.0
25150,Campina da Lagoa,-24.5919,-52.7989,14043.0
25154,Itamonte,-22.2839,-44.87,14003.0
25157,Iraci,-8.8078,-35.9519,13941.0
25173,Poço Branco,-5.6228,-35.6628,13949.0
25180,Guapó,-16.8308,-49.5319,13976.0
25201,Alfredo Chaves,-20.635,-40.75,13955.0
25210,Pacaembu,-21.5622,-51.2606,13961.0
25214,Mar de Ajó,-36.7162,-56.6766,13610.0
25215,Primeira Cruz,-2.51,-43.4378,13954.0
25216,Petrolândia,-9.1828,-38.2689,13963.0
25220,Anapurus,-3.6719,-43.1158,13939.0
25229,Tucacas,10.7978,-68.3175,13901.0
25233,Curiúva,-24.0328,-50.4578,13923.0
25239,Maracaí,-22.6106,-50.6672,13913.0
25243,Marmeleiro,-26.1489,-53.0258,13900.0
25246,Brejo do Cruz,-6.3489,-37.4978,13900.0
25254,Diego de Almagro,-26.3667,-70.05,13925.0
25263,Engenheiro Beltrão,-23.7969,-52.2689,13906.0
25265,Frei Paulo,-10.5489,-37.5339,13874.0
25272,Ipanguaçu,-5.4978,-36.855,13856.0
25284,Guapé,-20.7619,-45.9178,13872.0
25285,Corupá,-26.425,-49.2428,13852.0
25286,Jutaí,-2.7469,-66.7669,13886.0
25299,Arroio dos Ratos,-30.0769,-51.7289,13606.0
25302,Santo Augusto,-27.8508,-53.7769,13848.0
25304,Casinhas,-7.7411,-35.7211,13766.0
25309,Guapí,2.5604,-77.86,13853.0
25316,Cabo Verde,-21.4719,-46.3958,13823.0
25324,Miraí,-21.195,-42.6139,13808.0
25328,Uruana,-15.4978,-49.6878,13818.0
25333,Peri-Mirim,-2.5778,-44.8539,13803.0
25336,Joaquim Pires,-3.5078,-42.1978,13817.0
25337,Machados,-7.6858,-35.515,13596.0
25343,Alagoinha,-8.4658,-36.7758,13759.0
25344,Jupi,-8.7119,-36.415,13705.0
25347,Lamas,-6.4167,-76.5333,13693.0
25356,Jardín,5.5983,-75.8197,13748.0
25362,Heliópolis,-10.6828,-38.2858,13762.0
25371,Carmópolis,-10.6478,-36.9889,13503.0
25375,Curuá,-1.8878,-55.1169,13783.0
25376,Carmo de Minas,-22.1219,-45.1289,13750.0
25394,La Quiaca,-22.1056,-65.6,13761.0
25397,Mansidão,-10.7158,-44.0339,13761.0
25405,Palmeirais,-5.9778,-43.0628,13745.0
25409,Filandia,4.6733,-75.6583,13628.0
25416,Futrono,-40.1333,-72.4,13736.0
25417,Puxinanã,-7.1608,-35.9608,13557.0
25423,Carlópolis,-23.425,-49.7208,13706.0
25425,São José do Cedro,-26.455,-53.4939,13684.0
25430,Andaraí,-12.8069,-41.3308,13723.0
25431,Motupe,-6.1519,-79.7142,13681.0
25435,Altos del Rosario,8.7914,-74.1636,13669.0
25438,São João do Triunfo,-25.6828,-50.2969,13704.0
25443,Massaranduba,-7.2,-35.7889,13654.0
25452,Meruoca,-3.5419,-40.455,13693.0
25454,Quatá,-22.2475,-50.6983,13702.0
25462,Satuba,-9.5628,-35.8239,13381.0
25463,Camapuã,-19.5308,-54.0439,13693.0
25469,Cidelândia,-5.1739,-47.7819,13681.0
25489,Caldeirão Grande,-11.02,-40.3028,13641.0
25490,Alto Paraná,-23.1289,-52.3189,13663.0
25495,São Pedro do Piauí,-5.9289,-42.7189,13639.0
25497,Itapagipe,-19.9089,-49.3808,13656.0
25503,Monte Alegre de Sergipe,-10.0269,-37.5619,13627.0
25505,Mantenópolis,-18.8628,-41.1228,13612.0
25506,Alto Longá,-5.2508,-42.21,13646.0
25507,Caldas,-21.9239,-46.3858,13633.0
25517,Cajabamba,-7.6237,-78.046,13486.0
25520,Santa Luzia,-15.4289,-39.3339,13626.0
25525,Virgem da Lapa,-16.8039,-42.3428,13619.0
25533,Peabiru,-23.9128,-52.3428,13624.0
25534,Rio de Contas,-13.5789,-41.8108,13616.0
25537,Paranhos,-23.8928,-55.4308,13615.0
25549,Terra Boa,-12.3919,-38.625,13547.0
25557,Urucuia,-16.1328,-45.7419,13604.0
25558,San Javier,-30.5833,-59.95,13604.0
25575,Frías,-28.6496,-65.15,13594.0
25581,Maribondo,-9.5769,-36.305,13514.0
25582,Quatis,-22.4069,-44.2578,13543.0
25586,Itapetim,-7.3778,-37.19,13553.0
25596,Serra Branca,-7.4828,-36.665,13564.0
25603,Presidente Bernardes,-22.0061,-51.5531,13568.0
25609,Mario Campos,-20.0558,-44.1878,13192.0
25622,Primavera,-8.3378,-35.355,13439.0
25628,Jardim de Piranhas,-6.3789,-37.3519,13506.0
25630,Urupês,-21.2019,-49.29,13504.0
25632,Chañaral,-26.3479,-70.6224,13543.0
25634,Alexandria,-6.4128,-38.0158,13507.0
25651,Águas Vermelhas,-15.7469,-41.46,13513.0
25655,Manatí,10.4481,-74.9592,13456.0
25658,Matias Barbosa,-21.8689,-43.3189,13435.0
25659,Pôrto Esperidião,-15.8528,-58.46,11535.0
25673,Vicuña,-30.0167,-70.7,13496.0
25685,Várzea Nova,-11.2589,-40.9419,13470.0
25692,Rio Casca,-20.2258,-42.6508,13473.0
25698,Tenente Portela,-27.3708,-53.7578,13434.0
25700,Abre Campo,-20.3008,-42.4778,13444.0
25708,Pendências,-5.26,-36.7219,13432.0
25711,Muisne,0.61,-80.02,13393.0
25717,San Jacinto del Cauca,8.2497,-74.72,13426.0
25725,Araruna,-23.9319,-52.4958,13419.0
25731,Dores do Indaiá,-19.4628,-45.6019,13427.0
25747,Itapuí,-22.2333,-48.7192,13328.0
25749,El Tabo,-33.45,-71.6667,13286.0
25757,Mozarlândia,-14.745,-50.5708,13404.0
25758,Serrolândia,-11.4158,-40.3019,13373.0
25764,Rosas,2.26,-76.74,13302.0
25766,Carapebus,-22.1869,-41.6608,13359.0
25768,Luís Antônio,-21.555,-47.7044,13378.0
25774,Arara,-6.8278,-35.7578,13355.0
25779,Paripueira,-9.465,-35.5519,13252.0
25780,Paso de los Toros,-32.8181,-56.5064,12985.0
25782,Crissiumal,-27.5,-54.1008,13357.0
25795,Santa Filomena,-8.1628,-40.6158,13371.0
25798,Mogeiro,-7.2989,-35.4789,13317.0
25799,Joaquín V. González,-25.1171,-64.1247,13376.0
25800,San José de Maipo,-33.6333,-70.3667,13376.0
25808,Itagi,-14.1628,-40.0058,13359.0
25825,Cêrro Largo,-28.1489,-54.7378,13289.0
25830,Nova Veneza,-28.6369,-49.4978,13309.0
25841,Nordestina,-10.8228,-39.4278,13321.0
25844,Itiruçu,-13.5319,-40.15,13307.0
25855,Jitaúna,-14.0189,-39.8889,13300.0
25858,Demerval Lobão,-5.3578,-42.6758,13278.0
25866,Engenheiro Paulo de Frontin,-22.55,-43.6778,13237.0
25868,Puerto San Martín,-32.7167,-60.7333,13243.0
25872,Sítio do Mato,-13.085,-43.465,13320.0
25873,Retirolândia,-11.495,-39.4258,13319.0
25911,Caçu,-18.5569,-51.1308,13283.0
25915,Chulumani,-16.4102,-67.5255,13204.0
25937,Serra Azul,-21.3108,-47.5658,13216.0
25942,Alto Alegre dos Parecis,-12.1278,-61.8508,13255.0
25959,Plaza Huincul,-38.9338,-69.1987,13172.0
25984,Orocó,-8.62,-39.6019,13180.0
25987,Oncativo,-31.9134,-63.6818,13180.0
25991,Juruá,-3.4808,-66.0689,13198.0
26000,Manuel Ribas,-24.5158,-51.6678,13169.0
26004,Presidente Jânio Quadros,-14.6889,-41.6778,13178.0
26009,Baños,-1.3964,-78.4247,12995.0
26018,Pacatuba,-10.4528,-36.6508,13137.0
26023,Tracunhaém,-7.805,-35.24,13055.0
26025,São João do Araguaia,-5.3578,-48.7908,13155.0
26038,Sete Barras,-24.3878,-47.9258,13144.0
26058,Tapiratiba,-21.4678,-46.7489,13076.0
26066,Piratininga,-22.4128,-49.135,13093.0
26071,Uarini,-2.99,-65.1078,13121.0
26079,Milhã,-5.675,-39.1939,13086.0
26083,Governador Celso Ramos,-27.315,-48.5589,12999.0
26097,Chos Malal,-37.3833,-70.2667,13092.0
26103,Monte Belo,-21.3258,-46.3678,13061.0
26111,Macará,-4.3833,-79.95,13035.0
26125,Nova Londrina,-22.7658,-52.985,13067.0
26134,Frecheirinha,-3.76,-40.8158,12991.0
26137,Mirabela,-16.2628,-44.1639,13042.0
26157,Siderópolis,-28.5978,-49.4239,12998.0
26168,Tabocas do Brejo Velho,-12.7058,-44.0069,13025.0
26174,Mamborê,-24.3189,-52.53,13014.0
26178,Anolaima,4.7633,-74.4647,12911.0
26180,Morungaba,-22.88,-46.7917,12934.0
26189,Wanderley,-12.12,-43.8878,13008.0
26193,Santa Luzia do Itanhy,-11.3508,-37.4478,12969.0
26199,Upanema,-5.6419,-37.2578,12992.0
26225,Conceição do Rio Verde,-21.8808,-45.085,12949.0
26231,Licínio de Almeida,-14.6819,-42.5078,12966.0
26240,Palmital,-24.8928,-52.2028,12960.0
26255,Cantagalo,-25.3739,-52.1258,12952.0
26259,Ribeirão do Pinhal,-23.4167,-50.35,12948.0
26264,Lucena,-6.9,-34.8689,12804.0
26269,Japoatã,-10.3469,-36.8008,12938.0
26272,Arês,-6.1939,-35.16,12924.0
26273,Ibaretama,-4.8039,-38.7528,12922.0
26274,Ribeirão Bonito,-22.0669,-48.1758,12909.0
26275,Mar de Espanha,-21.8669,-43.01,12901.0
26295,Chilca,-12.5196,-76.74,12884.0
26306,Frutillar,-41.1258,-73.0605,12876.0
26310,Uruoca,-3.3139,-40.5569,12883.0
26312,Tomar do Geru,-11.3728,-37.8408,12855.0
26318,Purén,-38.0167,-73.0833,12868.0
26327,Tierra Amarilla,-27.4667,-70.2667,12888.0
26345,Antônio Prado,-28.8578,-51.2828,12833.0
26346,Choró,-4.8428,-39.1408,12853.0
26353,Oxapampa,-10.58,-75.4,12826.0
26375,Flexeiras,-9.2728,-35.715,12807.0
26376,Santa Rosa de Calamuchita,-32.0667,-64.5333,12830.0
26387,Ivaí,-25.0108,-50.8589,12815.0
26396,Los Lagos,-39.85,-72.8333,12813.0
26408,Miraíma,-3.5689,-39.97,12800.0
26413,Nova Ponte,-19.1983,-47.7272,12812.0
26422,Rosario del Tala,-32.3008,-59.1389,12801.0
26433,Pichilemu,-34.3851,-72.0049,12776.0
26444,Porecatu,-22.7558,-51.3789,12748.0
26457,Santa Ana de Yacuma,-13.7444,-65.4269,12783.0
26458,São Sebastião do Uatumã,-2.5719,-57.8708,12781.0
26459,San Francisco de Mostazal,-33.9799,-70.7122,12719.0
26462,Tacaimbó,-8.3158,-36.2928,12725.0
26465,Novo Lino,-8.915,-35.6469,12764.0
26477,Saúde,-10.9408,-40.4178,12739.0
26483,Mineiros do Tietê,-22.4089,-48.4508,12700.0
26484,Joanópolis,-22.9303,-46.2756,12725.0
26488,Avanhandava,-21.4608,-49.9497,12719.0
26492,Rio Vermelho,-18.2939,-43.0089,12739.0
26497,San Salvador,-31.6167,-58.5,12733.0
26529,Los Santos,6.7561,-73.1022,12648.0
26548,San Miguel de Salcedo,-1.05,-78.5833,12488.0
26554,Arroio do Tigre,-29.3328,-53.0928,12648.0
26557,Ataléia,-18.0439,-41.11,12678.0
26578,Cidreira,-30.1608,-50.2339,12668.0
26579,Chaval,-3.0339,-41.2439,12615.0
26580,Buenos Aires,-7.7258,-35.3269,12537.0
26596,Cambuquira,-21.8583,-45.2911,12602.0
26610,Santa Bárbara de Pinto,9.4353,-74.7017,12610.0
26612,Miranorte,-9.5289,-48.59,12623.0
26619,Junín de los Andes,-39.9506,-71.0694,12621.0
26623,Jaciara,-15.965,-54.9678,12620.0
26630,Cardoso Moreira,-21.4878,-41.6158,12600.0
26631,Martinho Campos,-19.3319,-45.2369,12611.0
26632,Itiquira,-17.2089,-54.15,12620.0
26640,Duartina,-22.4144,-49.4039,12567.0
26641,Cananéia,-25.015,-47.9269,12604.0
26645,Taguaí,-23.4519,-49.4089,12586.0
26668,Balneário do Rincão,-28.8344,-49.2361,12403.0
26672,Anna Regina,7.25,-58.5167,12448.0
26673,Barra do Ribeiro,-30.2908,-51.3008,12572.0
26681,Iconha,-20.7928,-40.8108,12523.0
26711,Vianópolis,-16.7419,-48.5158,12548.0
26722,Correia Pinto,-27.585,-50.3608,12553.0
26731,Xavantes,-23.0389,-49.7094,12484.0
26734,La Carlota,-33.4179,-63.2935,12537.0
26741,Laguna Paiva,-31.3039,-60.6589,12334.0
26763,Nossa Senhora do Livramento,-15.775,-56.3458,12518.0
26768,Dom Basílio,-13.76,-41.7708,12499.0
26784,Valentim Gentil,-20.4219,-50.0878,12416.0
26787,Mortugaba,-15.0228,-42.3678,12477.0
26796,Feliz,-29.4508,-51.3058,12359.0
26797,Nina Rodrigues,-3.4658,-43.905,12464.0
26811,Araçás,-12.22,-38.2028,12450.0
26816,Cortês,-8.47,-35.5436,12452.0
26829,Guamaré,-5.095,-36.325,12404.0
26844,Santa Mariana,-23.15,-50.55,12435.0
26849,Mato Verde,-15.3969,-42.8658,12412.0
26854,Iaciara,-14.0958,-46.6319,12427.0
26855,São Luís do Curu,-3.67,-39.2428,12332.0
26863,Cacequi,-29.8839,-54.825,12423.0
26867,Saboyá,5.6969,-73.7631,12372.0
26868,Chã da Alegria,-8.0008,-35.2133,12404.0
26872,Caapiranga,-3.3167,-61.2,12420.0
26873,Quatipuru,-0.9008,-47.0058,12411.0
26890,São Sebastião da Grama,-21.7108,-46.8208,12355.0
26893,Ilhota,-26.9,-48.8269,12355.0
26896,Itaguara,-20.3919,-44.4878,12372.0
26900,Cruzeiro do Sul,-29.5128,-51.985,12320.0
26901,Las Parejas,-32.6833,-61.5333,12375.0
26906,São José do Campestre,-6.3158,-35.7139,12356.0
26909,Governador Dix-Sept Rosado,-5.4589,-37.5208,12374.0
26930,Alto do Rodrigues,-5.2878,-36.7619,12305.0
26946,Hatillo de Loba,8.9556,-74.0769,12270.0
26963,Palmares Paulista,-21.0828,-48.8008,12336.0
26967,Jequeri,-20.4558,-42.6658,12315.0
26975,Matina,-13.9089,-42.8489,12314.0
26979,Anamã,-3.58,-61.4039,12320.0
26986,Mirante da Serra,-11.0297,-62.675,12308.0
27006,Cardoso,-20.0819,-49.9139,12281.0
27025,Tamarana,-23.7228,-51.0969,12262.0
27026,Córdoba,9.5867,-74.8272,12266.0
27028,Lagoa Dourada,-20.9139,-44.0778,12256.0
27044,Antônio Cardoso,-12.435,-39.12,12225.0
27049,Piripá,-14.94,-41.72,12238.0
27067,Jaguapitã,-23.1128,-51.5319,12225.0
27070,Palestina,-20.39,-49.4328,12231.0
27080,Saubara,-12.7378,-38.7689,12238.0
27085,Paulista,-6.5939,-37.6239,12216.0
27092,Ebéjico,6.3264,-75.7661,12158.0
27096,Guaraniaçu,-25.1008,-52.8778,12217.0
27100,Antônio Gonçalves,-10.5728,-40.2739,12187.0
27104,Mulungu do Morro,-11.9658,-41.6389,12200.0
27111,Nova Trento,-27.2867,-48.9303,12190.0
27116,Andrelândia,-21.74,-44.3089,12206.0
27117,Santa Leopoldina,-20.1008,-40.53,12197.0
27119,Ielmo Marinho,-5.8239,-35.5528,12171.0
27122,Salgado de São Félix,-7.3569,-35.4408,12144.0
27128,Pinheiro Machado,-31.5778,-53.3808,12195.0
27139,Ibiraci,-20.4619,-47.1219,12176.0
27144,Lagoa do Ouro,-9.1269,-36.4589,12132.0
27160,Eldorado,-23.7869,-54.2839,12176.0
27180,Malhador,-10.6578,-37.305,12042.0
27195,São Francisco do Maranhão,-6.2508,-42.8569,12146.0
27202,Jardim do Seridó,-6.5839,-36.7739,12113.0
27207,Jacinto,-16.1439,-40.2928,12134.0
27212,Tabapuã,-20.9639,-49.0319,12103.0
27214,Capela do Alto Alegre,-11.6678,-39.8378,12118.0
27221,Mostardas,-31.1069,-50.9208,12124.0
27232,Curití,6.6044,-73.0681,12065.0
